date,anomaly_category,severity_pct,raw_score,hour,day_of_week,is_weekend,Appliances_Wh,lights_Wh,T1_C,T2_C,T3_C,T4_C,T5_C,T6_C,T7_C,T8_C,T9_C,T_out_C,RH_1_pct,RH_2_pct,RH_3_pct,RH_5_pct,RH_out_pct,Windspeed_ms,Press_mmHg,Tdewpoint_C,top1_capteur,top1_label,top1_shap_score,top1_direction,top1_valeur_brute,top1_percentile_ctx,top1_interpretation,top2_capteur,top2_label,top2_shap_score,top2_direction,top2_valeur_brute,top2_percentile_ctx,top2_interpretation,top3_capteur,top3_label,top3_shap_score,top3_direction,top3_valeur_brute,top3_percentile_ctx,top3_interpretation,top4_capteur,top4_label,top4_shap_score,top4_direction,top4_valeur_brute,top4_percentile_ctx,top4_interpretation,top5_capteur,top5_label,top5_shap_score,top5_direction,top5_valeur_brute,top5_percentile_ctx,top5_interpretation
2016-05-13 19:00:00,mid,97.11,0.516936,19,Friday,0,310.0,0.0,26.17,25.36,28.5,25.5,25.39,19.6,25.6,25.96,24.09,20.0,40.3,36.8,35.7,55.0,50.0,9.0,748.9,9.2,RH_2,Humidite salon/salle de vie (%),0.012293,HAUSSE,36.8,12.8,Humidite salon/salle de vie (%) = 36.8 -> valeur basse (bottom 25%) pour 19h (HAUSSE du score anomalie),Appliances,Consommation appareils (Wh),0.011564,HAUSSE,310.0,92.1,Consommation appareils (Wh) = 310.0 -> valeur tres haute (top 10%) pour 19h (HAUSSE du score anomalie),T6,Temperature ext. Nord (C),0.009743,HAUSSE,19.6,100.0,Temperature ext. Nord (C) = 19.6 -> valeur tres haute (top 10%) pour 19h (HAUSSE du score anomalie),RH_3,Humidite buanderie (%),0.009398,HAUSSE,35.68,13.6,Humidite buanderie (%) = 35.68 -> valeur basse (bottom 25%) pour 19h (HAUSSE du score anomalie),T2,Temperature salon/salle de vie (C),0.009174,HAUSSE,25.36,100.0,Temperature salon/salle de vie (C) = 25.36 -> valeur tres haute (top 10%) pour 19h (HAUSSE du score anomalie)
2016-05-13 19:10:00,mid,98.22,0.527387,19,Friday,0,330.0,0.0,26.1,25.23,28.57,25.5,25.63,19.79,25.6,26.06,24.0,19.73,39.7,36.2,35.4,67.5,49.7,9.0,749.0,8.83,T2,Temperature salon/salle de vie (C),0.026585,HAUSSE,25.23,100.0,Temperature salon/salle de vie (C) = 25.23 -> valeur tres haute (top 10%) pour 19h (HAUSSE du score anomalie),RH_3,Humidite buanderie (%),0.016903,HAUSSE,35.37,12.3,Humidite buanderie (%) = 35.37 -> valeur basse (bottom 25%) pour 19h (HAUSSE du score anomalie),T5,Temperature salle de bain (C),0.012674,HAUSSE,25.63,100.0,Temperature salle de bain (C) = 25.63 -> valeur tres haute (top 10%) pour 19h (HAUSSE du score anomalie),RH_4,Humidite bureau (%),0.010314,HAUSSE,40.28,67.0,Humidite bureau (%) = 40.28 -> valeur dans la norme pour 19h (HAUSSE du score anomalie),RH_2,Humidite salon/salle de vie (%),0.008964,HAUSSE,36.16,10.1,Humidite salon/salle de vie (%) = 36.16 -> valeur basse (bottom 25%) pour 19h (HAUSSE du score anomalie)
2016-05-13 19:20:00,mid,98.35,0.528897,19,Friday,0,190.0,0.0,26.07,25.03,28.7,25.5,25.7,20.57,25.53,26.1,23.97,19.47,39.0,36.0,34.8,71.1,49.3,9.0,749.1,8.47,RH_3,Humidite buanderie (%),0.026729,HAUSSE,34.79,4.1,Humidite buanderie (%) = 34.79 -> valeur tres basse (bottom 10%) pour 19h (HAUSSE du score anomalie),T2,Temperature salon/salle de vie (C),0.019407,HAUSSE,25.03,100.0,Temperature salon/salle de vie (C) = 25.03 -> valeur tres haute (top 10%) pour 19h (HAUSSE du score anomalie),RH_2,Humidite salon/salle de vie (%),0.01282,HAUSSE,35.97,9.0,Humidite salon/salle de vie (%) = 35.97 -> valeur tres basse (bottom 10%) pour 19h (HAUSSE du score anomalie),T_out,Temperature exterieure station meteo (C),0.011091,HAUSSE,19.47,100.0,Temperature exterieure station meteo (C) = 19.47 -> valeur tres haute (top 10%) pour 19h (HAUSSE du score anomalie),T9,Temperature chambre (C),0.010097,HAUSSE,23.97,100.0,Temperature chambre (C) = 23.97 -> valeur tres haute (top 10%) pour 19h (HAUSSE du score anomalie)
2016-05-13 19:30:00,mid,95.36,0.507235,19,Friday,0,130.0,0.0,26.0,25.1,28.63,25.5,25.8,20.37,25.5,26.16,23.89,19.2,38.7,36.5,34.6,63.3,49.0,9.0,749.2,8.1,RH_3,Humidite buanderie (%),0.024643,HAUSSE,34.55,1.9,Humidite buanderie (%) = 34.55 -> valeur tres basse (bottom 10%) pour 19h (HAUSSE du score anomalie),T3,Temperature buanderie (C),0.008855,HAUSSE,28.63,100.0,Temperature buanderie (C) = 28.63 -> valeur tres haute (top 10%) pour 19h (HAUSSE du score anomalie),T5,Temperature salle de bain (C),0.008159,HAUSSE,25.8,100.0,Temperature salle de bain (C) = 25.8 -> valeur tres haute (top 10%) pour 19h (HAUSSE du score anomalie),T2,Temperature salon/salle de vie (C),0.007989,HAUSSE,25.1,100.0,Temperature salon/salle de vie (C) = 25.1 -> valeur tres haute (top 10%) pour 19h (HAUSSE du score anomalie),T1,Temperature cuisine (C),0.007935,HAUSSE,26.0,100.0,Temperature cuisine (C) = 26.0 -> valeur tres haute (top 10%) pour 19h (HAUSSE du score anomalie)
2016-05-13 20:50:00,mid,95.45,0.507821,20,Friday,0,100.0,10.0,25.79,24.6,26.75,25.39,24.03,13.9,25.1,26.34,23.39,15.73,38.7,38.1,34.4,44.5,63.8,7.33,750.4,8.67,lights,Eclairage (Wh),0.025823,HAUSSE,10.0,65.8,Eclairage (Wh) = 10.0 -> valeur dans la norme pour 20h (HAUSSE du score anomalie),T3,Temperature buanderie (C),0.01697,HAUSSE,26.75,100.0,Temperature buanderie (C) = 26.75 -> valeur tres haute (top 10%) pour 20h (HAUSSE du score anomalie),RH_out,Humidite exterieure (%),0.015202,HAUSSE,63.83,4.5,Humidite exterieure (%) = 63.83 -> valeur tres basse (bottom 10%) pour 20h (HAUSSE du score anomalie),RH_3,Humidite buanderie (%),0.012726,HAUSSE,34.4,0.0,Humidite buanderie (%) = 34.4 -> valeur tres basse (bottom 10%) pour 20h (HAUSSE du score anomalie),T8,Temperature salon ado (C),0.007709,HAUSSE,26.34,100.0,Temperature salon ado (C) = 26.34 -> valeur tres haute (top 10%) pour 20h (HAUSSE du score anomalie)
2016-05-14 10:00:00,mid,97.11,0.516985,10,Saturday,1,430.0,0.0,24.39,23.96,24.5,24.89,25.12,11.66,24.29,25.25,23.5,9.1,35.8,35.0,33.5,78.5,65.0,5.0,756.2,2.9,Appliances,Consommation appareils (Wh),0.038603,HAUSSE,430.0,98.3,Consommation appareils (Wh) = 430.0 -> valeur tres haute (top 10%) pour 10h (HAUSSE du score anomalie),T9,Temperature chambre (C),0.013395,HAUSSE,23.5,100.0,Temperature chambre (C) = 23.5 -> valeur tres haute (top 10%) pour 10h (HAUSSE du score anomalie),T4,Temperature bureau (C),0.011821,HAUSSE,24.89,100.0,Temperature bureau (C) = 24.89 -> valeur tres haute (top 10%) pour 10h (HAUSSE du score anomalie),T2,Temperature salon/salle de vie (C),0.005787,HAUSSE,23.96,99.2,Temperature salon/salle de vie (C) = 23.96 -> valeur tres haute (top 10%) pour 10h (HAUSSE du score anomalie),RH_5,Humidite salle de bain (%),0.005416,HAUSSE,78.54,97.5,Humidite salle de bain (%) = 78.54 -> valeur tres haute (top 10%) pour 10h (HAUSSE du score anomalie)
2016-05-14 17:50:00,mid,98.13,0.526175,17,Saturday,1,570.0,10.0,24.89,23.56,23.6,24.86,23.89,11.76,24.7,26.54,23.24,11.65,32.7,31.1,30.8,38.7,50.2,7.83,758.4,1.48,Appliances,Consommation appareils (Wh),0.031822,HAUSSE,570.0,99.2,Consommation appareils (Wh) = 570.0 -> valeur tres haute (top 10%) pour 17h (HAUSSE du score anomalie),RH_3,Humidite buanderie (%),0.027222,HAUSSE,30.82,0.0,Humidite buanderie (%) = 30.82 -> valeur tres basse (bottom 10%) pour 17h (HAUSSE du score anomalie),lights,Eclairage (Wh),0.01684,HAUSSE,10.0,90.8,Eclairage (Wh) = 10.0 -> valeur tres haute (top 10%) pour 17h (HAUSSE du score anomalie),T8,Temperature salon ado (C),0.008558,HAUSSE,26.54,100.0,Temperature salon ado (C) = 26.54 -> valeur tres haute (top 10%) pour 17h (HAUSSE du score anomalie),T1,Temperature cuisine (C),0.007383,HAUSSE,24.89,100.0,Temperature cuisine (C) = 24.89 -> valeur tres haute (top 10%) pour 17h (HAUSSE du score anomalie)
2016-05-14 18:00:00,mid,95.84,0.509545,18,Saturday,1,460.0,0.0,24.96,23.5,23.6,24.89,23.89,11.69,24.7,26.57,23.2,11.6,36.3,32.3,31.2,38.6,50.0,8.0,758.5,1.4,RH_3,Humidite buanderie (%),0.03366,HAUSSE,31.16,0.0,Humidite buanderie (%) = 31.16 -> valeur tres basse (bottom 10%) pour 18h (HAUSSE du score anomalie),T8,Temperature salon ado (C),0.010507,HAUSSE,26.57,100.0,Temperature salon ado (C) = 26.57 -> valeur tres haute (top 10%) pour 18h (HAUSSE du score anomalie),Appliances,Consommation appareils (Wh),0.010494,HAUSSE,460.0,96.4,Consommation appareils (Wh) = 460.0 -> valeur tres haute (top 10%) pour 18h (HAUSSE du score anomalie),T3,Temperature buanderie (C),0.007538,HAUSSE,23.6,94.5,Temperature buanderie (C) = 23.6 -> valeur tres haute (top 10%) pour 18h (HAUSSE du score anomalie),lights,Eclairage (Wh),0.007024,HAUSSE,0.0,58.6,Eclairage (Wh) = 0.0 -> valeur dans la norme pour 18h (HAUSSE du score anomalie)
2016-05-14 18:10:00,high,99.23,0.545155,18,Saturday,1,120.0,10.0,25.03,23.5,23.7,24.89,23.92,11.56,24.7,26.6,23.2,11.38,40.3,35.9,31.7,38.7,50.8,7.83,758.5,1.43,RH_3,Humidite buanderie (%),0.028797,HAUSSE,31.75,0.0,Humidite buanderie (%) = 31.75 -> valeur tres basse (bottom 10%) pour 18h (HAUSSE du score anomalie),RH_2,Humidite salon/salle de vie (%),0.026087,HAUSSE,35.87,13.3,Humidite salon/salle de vie (%) = 35.87 -> valeur basse (bottom 25%) pour 18h (HAUSSE du score anomalie),Appliances,Consommation appareils (Wh),0.025215,HAUSSE,120.0,62.4,Consommation appareils (Wh) = 120.0 -> valeur dans la norme pour 18h (HAUSSE du score anomalie),RH_1,Humidite cuisine (%),0.018356,HAUSSE,40.29,52.8,Humidite cuisine (%) = 40.29 -> valeur dans la norme pour 18h (HAUSSE du score anomalie),RH_out,Humidite exterieure (%),0.007592,HAUSSE,50.83,0.2,Humidite exterieure (%) = 50.83 -> valeur tres basse (bottom 10%) pour 18h (HAUSSE du score anomalie)
2016-05-14 18:20:00,high,99.09,0.541555,18,Saturday,1,100.0,0.0,25.1,23.5,23.7,24.89,23.96,10.93,24.7,26.54,23.1,11.17,41.6,38.2,32.1,39.2,51.7,7.67,758.6,1.47,RH_2,Humidite salon/salle de vie (%),0.04329,HAUSSE,38.16,37.1,Humidite salon/salle de vie (%) = 38.16 -> valeur dans la norme pour 18h (HAUSSE du score anomalie),RH_3,Humidite buanderie (%),0.0279,HAUSSE,32.07,0.0,Humidite buanderie (%) = 32.07 -> valeur tres basse (bottom 10%) pour 18h (HAUSSE du score anomalie),RH_1,Humidite cuisine (%),0.01871,HAUSSE,41.63,64.8,Humidite cuisine (%) = 41.63 -> valeur dans la norme pour 18h (HAUSSE du score anomalie),T5,Temperature salle de bain (C),0.006753,HAUSSE,23.96,100.0,Temperature salle de bain (C) = 23.96 -> valeur tres haute (top 10%) pour 18h (HAUSSE du score anomalie),T1,Temperature cuisine (C),0.004187,HAUSSE,25.1,100.0,Temperature cuisine (C) = 25.1 -> valeur tres haute (top 10%) pour 18h (HAUSSE du score anomalie)
2016-05-14 18:30:00,mid,98.61,0.532589,18,Saturday,1,110.0,10.0,25.1,23.39,23.76,24.89,24.0,11.0,24.7,26.48,23.1,10.95,40.0,36.9,32.5,39.7,52.5,7.5,758.6,1.5,RH_2,Humidite salon/salle de vie (%),0.039521,HAUSSE,36.85,17.3,Humidite salon/salle de vie (%) = 36.85 -> valeur basse (bottom 25%) pour 18h (HAUSSE du score anomalie),RH_3,Humidite buanderie (%),0.033435,HAUSSE,32.46,0.0,Humidite buanderie (%) = 32.46 -> valeur tres basse (bottom 10%) pour 18h (HAUSSE du score anomalie),RH_1,Humidite cuisine (%),0.013718,HAUSSE,39.96,50.1,Humidite cuisine (%) = 39.96 -> valeur dans la norme pour 18h (HAUSSE du score anomalie),lights,Eclairage (Wh),0.009159,HAUSSE,10.0,82.4,Eclairage (Wh) = 10.0 -> valeur haute (top 25%) pour 18h (HAUSSE du score anomalie),T7,Temperature chambre parentale (C),0.004762,HAUSSE,24.7,100.0,Temperature chambre parentale (C) = 24.7 -> valeur tres haute (top 10%) pour 18h (HAUSSE du score anomalie)
2016-05-14 18:40:00,mid,97.8,0.522989,18,Saturday,1,110.0,0.0,25.03,22.81,23.89,24.56,24.12,11.07,24.7,26.36,23.13,10.73,36.6,32.2,32.9,39.9,53.3,7.33,758.7,1.53,RH_3,Humidite buanderie (%),0.027928,HAUSSE,32.9,0.0,Humidite buanderie (%) = 32.9 -> valeur tres basse (bottom 10%) pour 18h (HAUSSE du score anomalie),RH_2,Humidite salon/salle de vie (%),0.027261,HAUSSE,32.22,0.2,Humidite salon/salle de vie (%) = 32.22 -> valeur tres basse (bottom 10%) pour 18h (HAUSSE du score anomalie),T3,Temperature buanderie (C),0.011384,HAUSSE,23.89,96.1,Temperature buanderie (C) = 23.89 -> valeur tres haute (top 10%) pour 18h (HAUSSE du score anomalie),RH_1,Humidite cuisine (%),0.0086,HAUSSE,36.63,17.8,Humidite cuisine (%) = 36.63 -> valeur basse (bottom 25%) pour 18h (HAUSSE du score anomalie),T2,Temperature salon/salle de vie (C),0.004666,HAUSSE,22.81,98.8,Temperature salon/salle de vie (C) = 22.81 -> valeur tres haute (top 10%) pour 18h (HAUSSE du score anomalie)
2016-05-14 18:50:00,mid,97.32,0.518529,18,Saturday,1,100.0,0.0,24.86,22.7,23.89,24.23,24.2,10.93,24.63,26.29,23.15,10.52,33.5,31.3,32.9,39.4,54.2,7.17,758.8,1.57,RH_3,Humidite buanderie (%),0.023889,HAUSSE,32.9,0.0,Humidite buanderie (%) = 32.9 -> valeur tres basse (bottom 10%) pour 18h (HAUSSE du score anomalie),RH_2,Humidite salon/salle de vie (%),0.022994,HAUSSE,31.27,0.0,Humidite salon/salle de vie (%) = 31.27 -> valeur tres basse (bottom 10%) pour 18h (HAUSSE du score anomalie),T2,Temperature salon/salle de vie (C),0.010637,HAUSSE,22.7,98.8,Temperature salon/salle de vie (C) = 22.7 -> valeur tres haute (top 10%) pour 18h (HAUSSE du score anomalie),lights,Eclairage (Wh),0.008747,HAUSSE,0.0,58.6,Eclairage (Wh) = 0.0 -> valeur dans la norme pour 18h (HAUSSE du score anomalie),RH_4,Humidite bureau (%),0.008709,HAUSSE,29.67,0.0,Humidite bureau (%) = 29.67 -> valeur tres basse (bottom 10%) pour 18h (HAUSSE du score anomalie)
2016-05-15 08:00:00,mid,97.38,0.519035,8,Sunday,1,190.0,0.0,23.39,22.94,24.69,23.53,23.22,10.05,23.63,24.29,23.04,5.8,36.9,37.2,36.5,39.7,83.0,3.0,761.3,3.1,T2,Temperature salon/salle de vie (C),0.038028,HAUSSE,22.94,100.0,Temperature salon/salle de vie (C) = 22.94 -> valeur tres haute (top 10%) pour 8h (HAUSSE du score anomalie),RH_2,Humidite salon/salle de vie (%),0.023143,HAUSSE,37.2,5.2,Humidite salon/salle de vie (%) = 37.2 -> valeur tres basse (bottom 10%) pour 8h (HAUSSE du score anomalie),RH_7,Humidite chambre parentale (%),0.011959,HAUSSE,30.46,11.2,Humidite chambre parentale (%) = 30.46 -> valeur basse (bottom 25%) pour 8h (HAUSSE du score anomalie),T3,Temperature buanderie (C),0.007153,HAUSSE,24.69,98.3,Temperature buanderie (C) = 24.69 -> valeur tres haute (top 10%) pour 8h (HAUSSE du score anomalie),RH_4,Humidite bureau (%),0.005533,HAUSSE,34.63,10.2,Humidite bureau (%) = 34.63 -> valeur basse (bottom 25%) pour 8h (HAUSSE du score anomalie)
2016-05-15 08:10:00,mid,98.14,0.526313,8,Sunday,1,120.0,0.0,23.43,23.2,24.68,23.6,23.25,10.46,23.63,24.23,23.1,6.2,36.9,36.0,36.5,39.5,80.5,3.33,761.4,3.0,T_out,Temperature exterieure station meteo (C),0.025873,HAUSSE,6.2,67.1,Temperature exterieure station meteo (C) = 6.2 -> valeur dans la norme pour 8h (HAUSSE du score anomalie),T3,Temperature buanderie (C),0.022884,HAUSSE,24.68,98.3,Temperature buanderie (C) = 24.68 -> valeur tres haute (top 10%) pour 8h (HAUSSE du score anomalie),T2,Temperature salon/salle de vie (C),0.013894,HAUSSE,23.2,100.0,Temperature salon/salle de vie (C) = 23.2 -> valeur tres haute (top 10%) pour 8h (HAUSSE du score anomalie),RH_2,Humidite salon/salle de vie (%),0.011509,HAUSSE,35.98,0.0,Humidite salon/salle de vie (%) = 35.98 -> valeur tres basse (bottom 10%) pour 8h (HAUSSE du score anomalie),T6,Temperature ext. Nord (C),0.00855,HAUSSE,10.46,91.3,Temperature ext. Nord (C) = 10.46 -> valeur tres haute (top 10%) pour 8h (HAUSSE du score anomalie)
2016-05-15 10:20:00,mid,95.84,0.50964,10,Sunday,1,80.0,10.0,23.36,22.0,23.92,23.5,23.2,12.39,23.5,24.46,23.2,9.4,35.0,34.0,33.1,38.1,64.3,4.67,761.9,2.93,lights,Eclairage (Wh),0.034448,HAUSSE,10.0,87.7,Eclairage (Wh) = 10.0 -> valeur haute (top 25%) pour 10h (HAUSSE du score anomalie),RH_3,Humidite buanderie (%),0.020071,HAUSSE,33.07,0.0,Humidite buanderie (%) = 33.07 -> valeur tres basse (bottom 10%) pour 10h (HAUSSE du score anomalie),RH_2,Humidite salon/salle de vie (%),0.014546,HAUSSE,34.03,0.4,Humidite salon/salle de vie (%) = 34.03 -> valeur tres basse (bottom 10%) pour 10h (HAUSSE du score anomalie),T6,Temperature ext. Nord (C),0.004333,HAUSSE,12.39,93.8,Temperature ext. Nord (C) = 12.39 -> valeur tres haute (top 10%) pour 10h (HAUSSE du score anomalie),RH_1,Humidite cuisine (%),0.004135,HAUSSE,35.0,3.2,Humidite cuisine (%) = 35.0 -> valeur tres basse (bottom 10%) pour 10h (HAUSSE du score anomalie)
2016-05-15 20:50:00,mid,96.6,0.513769,20,Sunday,1,290.0,0.0,23.6,21.7,24.68,24.0,23.09,9.19,23.43,25.6,22.7,9.27,38.0,39.4,38.4,48.0,88.2,2.33,761.1,7.42,RH_3,Humidite buanderie (%),0.041687,HAUSSE,38.36,41.7,Humidite buanderie (%) = 38.36 -> valeur dans la norme pour 20h (HAUSSE du score anomalie),RH_5,Humidite salle de bain (%),0.021619,HAUSSE,48.03,37.7,Humidite salle de bain (%) = 48.03 -> valeur dans la norme pour 20h (HAUSSE du score anomalie),RH_6,Humidite ext. Nord (%),0.009765,HAUSSE,38.86,23.4,Humidite ext. Nord (%) = 38.86 -> valeur basse (bottom 25%) pour 20h (HAUSSE du score anomalie),lights,Eclairage (Wh),0.005241,HAUSSE,0.0,48.4,Eclairage (Wh) = 0.0 -> valeur dans la norme pour 20h (HAUSSE du score anomalie),RH_2,Humidite salon/salle de vie (%),0.004811,HAUSSE,39.37,31.0,Humidite salon/salle de vie (%) = 39.37 -> valeur dans la norme pour 20h (HAUSSE du score anomalie)
2016-05-15 21:00:00,mid,98.77,0.534785,21,Sunday,1,260.0,0.0,23.53,21.66,25.12,23.96,23.57,9.19,23.39,25.6,22.69,9.1,38.1,39.6,39.5,66.8,90.0,2.0,761.1,7.6,RH_3,Humidite buanderie (%),0.04186,HAUSSE,39.55,59.6,Humidite buanderie (%) = 39.55 -> valeur dans la norme pour 21h (HAUSSE du score anomalie),T_out,Temperature exterieure station meteo (C),0.019371,HAUSSE,9.1,80.1,Temperature exterieure station meteo (C) = 9.1 -> valeur haute (top 25%) pour 21h (HAUSSE du score anomalie),RH_1,Humidite cuisine (%),0.018243,HAUSSE,38.09,29.8,Humidite cuisine (%) = 38.09 -> valeur dans la norme pour 21h (HAUSSE du score anomalie),T5,Temperature salle de bain (C),0.011055,HAUSSE,23.57,100.0,Temperature salle de bain (C) = 23.57 -> valeur tres haute (top 10%) pour 21h (HAUSSE du score anomalie),T3,Temperature buanderie (C),0.010532,HAUSSE,25.12,99.6,Temperature buanderie (C) = 25.12 -> valeur tres haute (top 10%) pour 21h (HAUSSE du score anomalie)
2016-05-15 21:10:00,mid,96.82,0.514882,21,Sunday,1,230.0,0.0,23.57,21.6,25.36,23.89,23.46,9.1,23.39,25.56,22.6,9.05,38.2,39.7,39.8,68.6,90.8,1.83,761.1,7.68,T9,Temperature chambre (C),0.024404,HAUSSE,22.6,100.0,Temperature chambre (C) = 22.6 -> valeur tres haute (top 10%) pour 21h (HAUSSE du score anomalie),RH_3,Humidite buanderie (%),0.022071,HAUSSE,39.8,61.9,Humidite buanderie (%) = 39.8 -> valeur dans la norme pour 21h (HAUSSE du score anomalie),T3,Temperature buanderie (C),0.01971,HAUSSE,25.36,99.6,Temperature buanderie (C) = 25.36 -> valeur tres haute (top 10%) pour 21h (HAUSSE du score anomalie),T4,Temperature bureau (C),0.009563,HAUSSE,23.89,100.0,Temperature bureau (C) = 23.89 -> valeur tres haute (top 10%) pour 21h (HAUSSE du score anomalie),T5,Temperature salle de bain (C),0.006779,HAUSSE,23.46,100.0,Temperature salle de bain (C) = 23.46 -> valeur tres haute (top 10%) pour 21h (HAUSSE du score anomalie)
2016-05-15 21:20:00,mid,95.88,0.509798,21,Sunday,1,240.0,0.0,23.5,21.6,25.72,23.86,23.39,9.1,23.46,25.59,22.6,9.0,38.3,39.8,40.0,66.5,91.7,1.67,761.2,7.77,T3,Temperature buanderie (C),0.034577,HAUSSE,25.72,99.6,Temperature buanderie (C) = 25.72 -> valeur tres haute (top 10%) pour 21h (HAUSSE du score anomalie),RH_3,Humidite buanderie (%),0.012802,HAUSSE,39.98,62.1,Humidite buanderie (%) = 39.98 -> valeur dans la norme pour 21h (HAUSSE du score anomalie),Tdewpoint,Point de rosee (C),0.009255,HAUSSE,7.77,89.2,Point de rosee (C) = 7.77 -> valeur haute (top 25%) pour 21h (HAUSSE du score anomalie),T9,Temperature chambre (C),0.006027,HAUSSE,22.6,100.0,Temperature chambre (C) = 22.6 -> valeur tres haute (top 10%) pour 21h (HAUSSE du score anomalie),Appliances,Consommation appareils (Wh),0.004568,HAUSSE,240.0,97.5,Consommation appareils (Wh) = 240.0 -> valeur tres haute (top 10%) pour 21h (HAUSSE du score anomalie)
2016-05-16 10:00:00,mid,97.38,0.519018,10,Monday,0,320.0,30.0,22.89,20.75,24.43,22.93,22.6,11.36,23.1,24.39,22.89,8.3,40.6,42.7,37.1,42.7,79.0,2.0,761.4,4.9,Appliances,Consommation appareils (Wh),0.029872,HAUSSE,320.0,95.1,Consommation appareils (Wh) = 320.0 -> valeur tres haute (top 10%) pour 10h (HAUSSE du score anomalie),lights,Eclairage (Wh),0.020761,HAUSSE,30.0,98.9,Eclairage (Wh) = 30.0 -> valeur tres haute (top 10%) pour 10h (HAUSSE du score anomalie),T3,Temperature buanderie (C),0.018335,HAUSSE,24.43,99.4,Temperature buanderie (C) = 24.43 -> valeur tres haute (top 10%) pour 10h (HAUSSE du score anomalie),T6,Temperature ext. Nord (C),0.014442,HAUSSE,11.36,90.0,Temperature ext. Nord (C) = 11.36 -> valeur tres haute (top 10%) pour 10h (HAUSSE du score anomalie),Tdewpoint,Point de rosee (C),0.006217,HAUSSE,4.9,72.4,Point de rosee (C) = 4.9 -> valeur dans la norme pour 10h (HAUSSE du score anomalie)
2016-05-16 12:10:00,mid,96.85,0.515012,12,Monday,0,450.0,0.0,22.79,21.98,24.6,23.17,22.6,15.36,23.1,24.39,22.82,9.55,38.9,38.6,37.3,40.4,69.7,1.0,761.4,4.17,Appliances,Consommation appareils (Wh),0.048832,HAUSSE,450.0,98.9,Consommation appareils (Wh) = 450.0 -> valeur tres haute (top 10%) pour 12h (HAUSSE du score anomalie),T2,Temperature salon/salle de vie (C),0.010567,HAUSSE,21.98,88.7,Temperature salon/salle de vie (C) = 21.98 -> valeur haute (top 25%) pour 12h (HAUSSE du score anomalie),Press_mm_hg,Pression atmospherique (mmHg),0.010383,HAUSSE,761.42,76.9,Pression atmospherique (mmHg) = 761.42 -> valeur haute (top 25%) pour 12h (HAUSSE du score anomalie),RH_4,Humidite bureau (%),0.006576,HAUSSE,36.03,20.1,Humidite bureau (%) = 36.03 -> valeur basse (bottom 25%) pour 12h (HAUSSE du score anomalie),RH_5,Humidite salle de bain (%),0.005317,HAUSSE,40.4,0.4,Humidite salle de bain (%) = 40.4 -> valeur tres basse (bottom 10%) pour 12h (HAUSSE du score anomalie)
2016-05-18 18:30:00,mid,98.98,0.53877,18,Wednesday,0,210.0,30.0,23.67,23.21,24.39,23.29,21.2,14.33,22.76,24.25,22.5,13.85,43.2,40.6,39.3,56.3,76.5,6.0,748.9,9.4,lights,Eclairage (Wh),0.07235,HAUSSE,30.0,99.5,Eclairage (Wh) = 30.0 -> valeur tres haute (top 10%) pour 18h (HAUSSE du score anomalie),RH_out,Humidite exterieure (%),0.013813,HAUSSE,76.5,47.7,Humidite exterieure (%) = 76.5 -> valeur dans la norme pour 18h (HAUSSE du score anomalie),RH_3,Humidite buanderie (%),0.011017,HAUSSE,39.26,57.3,Humidite buanderie (%) = 39.26 -> valeur dans la norme pour 18h (HAUSSE du score anomalie),T6,Temperature ext. Nord (C),0.008838,HAUSSE,14.33,93.0,Temperature ext. Nord (C) = 14.33 -> valeur tres haute (top 10%) pour 18h (HAUSSE du score anomalie),T_out,Temperature exterieure station meteo (C),0.003361,HAUSSE,13.85,94.7,Temperature exterieure station meteo (C) = 13.85 -> valeur tres haute (top 10%) pour 18h (HAUSSE du score anomalie)
2016-05-18 18:40:00,mid,98.37,0.529369,18,Wednesday,0,330.0,20.0,23.7,23.18,24.39,23.43,21.13,14.19,22.79,24.31,22.5,13.4,43.3,40.9,39.4,53.1,81.3,5.67,748.9,9.93,RH_out,Humidite exterieure (%),0.017994,HAUSSE,81.33,60.0,Humidite exterieure (%) = 81.33 -> valeur dans la norme pour 18h (HAUSSE du score anomalie),RH_4,Humidite bureau (%),0.01527,HAUSSE,41.26,71.8,Humidite bureau (%) = 41.26 -> valeur dans la norme pour 18h (HAUSSE du score anomalie),Appliances,Consommation appareils (Wh),0.013476,HAUSSE,330.0,89.2,Consommation appareils (Wh) = 330.0 -> valeur haute (top 25%) pour 18h (HAUSSE du score anomalie),T9,Temperature chambre (C),0.012664,HAUSSE,22.5,100.0,Temperature chambre (C) = 22.5 -> valeur tres haute (top 10%) pour 18h (HAUSSE du score anomalie),lights,Eclairage (Wh),0.012575,HAUSSE,20.0,94.5,Eclairage (Wh) = 20.0 -> valeur tres haute (top 10%) pour 18h (HAUSSE du score anomalie)
