date,anomaly_category,severity_pct,heure,creneau,jour,saison,is_weekend,Appliances_Wh,lights_Wh,T1_cuisine_C,T2_salon_C,T3_buanderie_C,T5_sdb_C,T_out_C,RH_3_buanderie_pct,RH_5_sdb_pct,RH_out_pct,Windspeed_ms,q_Appliances,pct_Appliances,q_lights,q_T2_salon,q_T_out,q_RH_5_sdb,nb_regles_activees,severite_max,codes_regles,titres_regles,diagnostic_principal_code,diagnostic_principal_titre,diagnostic_principal_detail,diagnostic_complet
2016-05-11 17:10:00,mid,97.75,17,apres-midi (14h-18h),Wednesday,printemps,0,90.0,0.0,25.46,25.46,26.2,24.0,22.58,46.5,53.1,56.5,1.83,NORMAL,52.4,HAUT,TRES_HAUT,TRES_HAUT,TRES_HAUT,2,moderee,THERM_HOT_INDOOR_MILD_OUTDOOR | COMBINED_SPRING_LOW_LIGHT,Surchauffe interieure par temps exterieur doux | Contexte printanier — eclairage nul coherent avec luminosite naturelle,THERM_HOT_INDOOR_MILD_OUTDOOR,Surchauffe interieure par temps exterieur doux,Temperature interieure maximale de 26.2C (buanderie) alors que T_out=22.6C (temps doux). Accumulation de chaleur liee a la consommation des appareils (90 Wh) sans ventilation naturelle.,"[THERM_HOT_INDOOR_MILD_OUTDOOR / MODEREE] Temperature interieure maximale de 26.2C (buanderie) alors que T_out=22.6C (temps doux). Accumulation de chaleur liee a la consommation des appareils (90 Wh) sans ventilation naturelle.
---
[COMBINED_SPRING_LOW_LIGHT / INFO] T_out=22.6C en printemps a 17h : luminosite naturelle justifie l'absence d'eclairage artificiel (0 Wh). L'anomalie est vraisemblablement liee aux appareils, pas a l'eclairage."
2016-05-13 07:50:00,mid,96.04,7,matin (6h-9h),Friday,printemps,0,560.0,0.0,24.79,24.01,26.57,24.0,13.77,43.1,49.5,89.8,1.83,TRES_HAUT,100.0,HAUT,TRES_HAUT,TRES_HAUT,NORMAL,2,elevee,ENERGY_PEAK_NO_LIGHT | THERM_HOT_INDOOR_MILD_OUTDOOR,Surconsommation d'appareils sans eclairage | Surchauffe interieure par temps exterieur doux,ENERGY_PEAK_NO_LIGHT,Surconsommation d'appareils sans eclairage,"Les appareils consomment 560 Wh (extremement eleve (top 5%) pour 7h), alors que l'eclairage est quasi nul (0 Wh). Probable usage intensif d'appareils electromenagers (cuisine, buanderie) sans presence dans les pieces de vie.","[ENERGY_PEAK_NO_LIGHT / ELEVEE] Les appareils consomment 560 Wh (extremement eleve (top 5%) pour 7h), alors que l'eclairage est quasi nul (0 Wh). Probable usage intensif d'appareils electromenagers (cuisine, buanderie) sans presence dans les pieces de vie.
---
[THERM_HOT_INDOOR_MILD_OUTDOOR / MODEREE] Temperature interieure maximale de 26.6C (buanderie) alors que T_out=13.8C (temps doux). Accumulation de chaleur liee a la consommation des appareils (560 Wh) sans ventilation naturelle."
2016-05-13 08:00:00,high,99.11,8,matin (6h-9h),Friday,printemps,0,660.0,10.0,24.79,24.61,26.5,24.0,14.1,43.1,49.5,88.0,2.0,TRES_HAUT,100.0,TRES_HAUT,TRES_HAUT,TRES_HAUT,NORMAL,1,moderee,THERM_HOT_INDOOR_MILD_OUTDOOR,Surchauffe interieure par temps exterieur doux,THERM_HOT_INDOOR_MILD_OUTDOOR,Surchauffe interieure par temps exterieur doux,Temperature interieure maximale de 26.5C (buanderie) alors que T_out=14.1C (temps doux). Accumulation de chaleur liee a la consommation des appareils (660 Wh) sans ventilation naturelle.,[THERM_HOT_INDOOR_MILD_OUTDOOR / MODEREE] Temperature interieure maximale de 26.5C (buanderie) alors que T_out=14.1C (temps doux). Accumulation de chaleur liee a la consommation des appareils (660 Wh) sans ventilation naturelle.
2016-05-13 08:10:00,high,99.7,8,matin (6h-9h),Friday,printemps,0,330.0,20.0,24.79,25.01,26.8,24.0,14.4,44.3,49.4,86.8,2.17,TRES_HAUT,96.3,TRES_HAUT,TRES_HAUT,TRES_HAUT,NORMAL,1,moderee,THERM_HOT_INDOOR_MILD_OUTDOOR,Surchauffe interieure par temps exterieur doux,THERM_HOT_INDOOR_MILD_OUTDOOR,Surchauffe interieure par temps exterieur doux,Temperature interieure maximale de 26.8C (buanderie) alors que T_out=14.4C (temps doux). Accumulation de chaleur liee a la consommation des appareils (330 Wh) sans ventilation naturelle.,[THERM_HOT_INDOOR_MILD_OUTDOOR / MODEREE] Temperature interieure maximale de 26.8C (buanderie) alors que T_out=14.4C (temps doux). Accumulation de chaleur liee a la consommation des appareils (330 Wh) sans ventilation naturelle.
2016-05-13 08:20:00,high,99.83,8,matin (6h-9h),Friday,printemps,0,270.0,20.0,24.79,25.5,27.19,24.0,14.7,45.2,49.5,85.7,2.33,TRES_HAUT,94.1,TRES_HAUT,TRES_HAUT,TRES_HAUT,NORMAL,1,moderee,THERM_HOT_INDOOR_MILD_OUTDOOR,Surchauffe interieure par temps exterieur doux,THERM_HOT_INDOOR_MILD_OUTDOOR,Surchauffe interieure par temps exterieur doux,Temperature interieure maximale de 27.2C (buanderie) alors que T_out=14.7C (temps doux). Accumulation de chaleur liee a la consommation des appareils (270 Wh) sans ventilation naturelle.,[THERM_HOT_INDOOR_MILD_OUTDOOR / MODEREE] Temperature interieure maximale de 27.2C (buanderie) alors que T_out=14.7C (temps doux). Accumulation de chaleur liee a la consommation des appareils (270 Wh) sans ventilation naturelle.
2016-05-13 08:30:00,high,99.83,8,matin (6h-9h),Friday,printemps,0,290.0,20.0,24.79,25.97,27.57,24.0,15.0,45.3,49.5,84.5,2.5,TRES_HAUT,94.7,TRES_HAUT,TRES_HAUT,TRES_HAUT,NORMAL,1,moderee,THERM_HOT_INDOOR_MILD_OUTDOOR,Surchauffe interieure par temps exterieur doux,THERM_HOT_INDOOR_MILD_OUTDOOR,Surchauffe interieure par temps exterieur doux,Temperature interieure maximale de 27.6C (buanderie) alors que T_out=15.0C (temps doux). Accumulation de chaleur liee a la consommation des appareils (290 Wh) sans ventilation naturelle.,[THERM_HOT_INDOOR_MILD_OUTDOOR / MODEREE] Temperature interieure maximale de 27.6C (buanderie) alors que T_out=15.0C (temps doux). Accumulation de chaleur liee a la consommation des appareils (290 Wh) sans ventilation naturelle.
2016-05-13 08:40:00,high,99.59,8,matin (6h-9h),Friday,printemps,0,230.0,20.0,24.73,26.52,27.83,24.0,15.3,45.1,49.6,83.3,2.67,TRES_HAUT,93.0,TRES_HAUT,TRES_HAUT,TRES_HAUT,NORMAL,1,moderee,THERM_HOT_INDOOR_MILD_OUTDOOR,Surchauffe interieure par temps exterieur doux,THERM_HOT_INDOOR_MILD_OUTDOOR,Surchauffe interieure par temps exterieur doux,Temperature interieure maximale de 27.8C (buanderie) alors que T_out=15.3C (temps doux). Accumulation de chaleur liee a la consommation des appareils (230 Wh) sans ventilation naturelle.,[THERM_HOT_INDOOR_MILD_OUTDOOR / MODEREE] Temperature interieure maximale de 27.8C (buanderie) alors que T_out=15.3C (temps doux). Accumulation de chaleur liee a la consommation des appareils (230 Wh) sans ventilation naturelle.
2016-05-13 08:50:00,high,99.85,8,matin (6h-9h),Friday,printemps,0,250.0,30.0,24.7,27.07,27.93,24.0,15.6,44.7,49.7,82.2,2.83,TRES_HAUT,93.3,TRES_HAUT,TRES_HAUT,TRES_HAUT,NORMAL,1,moderee,THERM_HOT_INDOOR_MILD_OUTDOOR,Surchauffe interieure par temps exterieur doux,THERM_HOT_INDOOR_MILD_OUTDOOR,Surchauffe interieure par temps exterieur doux,Temperature interieure maximale de 27.9C (buanderie) alors que T_out=15.6C (temps doux). Accumulation de chaleur liee a la consommation des appareils (250 Wh) sans ventilation naturelle.,[THERM_HOT_INDOOR_MILD_OUTDOOR / MODEREE] Temperature interieure maximale de 27.9C (buanderie) alors que T_out=15.6C (temps doux). Accumulation de chaleur liee a la consommation des appareils (250 Wh) sans ventilation naturelle.
2016-05-13 09:00:00,high,99.26,9,matinee (9h-12h),Friday,printemps,0,190.0,20.0,24.7,27.54,28.14,24.0,15.9,44.5,49.7,81.0,3.0,TRES_HAUT,90.5,TRES_HAUT,TRES_HAUT,TRES_HAUT,NORMAL,1,moderee,THERM_HOT_INDOOR_MILD_OUTDOOR,Surchauffe interieure par temps exterieur doux,THERM_HOT_INDOOR_MILD_OUTDOOR,Surchauffe interieure par temps exterieur doux,Temperature interieure maximale de 28.1C (buanderie) alors que T_out=15.9C (temps doux). Accumulation de chaleur liee a la consommation des appareils (190 Wh) sans ventilation naturelle.,[THERM_HOT_INDOOR_MILD_OUTDOOR / MODEREE] Temperature interieure maximale de 28.1C (buanderie) alors que T_out=15.9C (temps doux). Accumulation de chaleur liee a la consommation des appareils (190 Wh) sans ventilation naturelle.
2016-05-13 09:10:00,mid,98.35,9,matinee (9h-12h),Friday,printemps,0,80.0,20.0,24.7,27.83,28.21,24.0,16.08,44.2,49.6,80.2,3.17,NORMAL,72.5,TRES_HAUT,TRES_HAUT,TRES_HAUT,NORMAL,1,moderee,THERM_HOT_INDOOR_MILD_OUTDOOR,Surchauffe interieure par temps exterieur doux,THERM_HOT_INDOOR_MILD_OUTDOOR,Surchauffe interieure par temps exterieur doux,Temperature interieure maximale de 28.2C (buanderie) alors que T_out=16.1C (temps doux). Accumulation de chaleur liee a la consommation des appareils (80 Wh) sans ventilation naturelle.,[THERM_HOT_INDOOR_MILD_OUTDOOR / MODEREE] Temperature interieure maximale de 28.2C (buanderie) alors que T_out=16.1C (temps doux). Accumulation de chaleur liee a la consommation des appareils (80 Wh) sans ventilation naturelle.
2016-05-13 09:20:00,mid,96.59,9,matinee (9h-12h),Friday,printemps,0,70.0,20.0,24.77,28.26,28.22,24.0,16.27,43.9,49.6,79.3,3.33,NORMAL,63.7,TRES_HAUT,TRES_HAUT,TRES_HAUT,NORMAL,1,moderee,THERM_HOT_INDOOR_MILD_OUTDOOR,Surchauffe interieure par temps exterieur doux,THERM_HOT_INDOOR_MILD_OUTDOOR,Surchauffe interieure par temps exterieur doux,Temperature interieure maximale de 28.3C (salon/salle de vie) alors que T_out=16.3C (temps doux). Accumulation de chaleur liee a la consommation des appareils (70 Wh) sans ventilation naturelle.,[THERM_HOT_INDOOR_MILD_OUTDOOR / MODEREE] Temperature interieure maximale de 28.3C (salon/salle de vie) alors que T_out=16.3C (temps doux). Accumulation de chaleur liee a la consommation des appareils (70 Wh) sans ventilation naturelle.
2016-05-13 09:30:00,mid,96.29,9,matinee (9h-12h),Friday,printemps,0,60.0,20.0,24.79,28.46,28.0,24.0,16.45,43.6,49.6,78.5,3.5,NORMAL,53.7,TRES_HAUT,TRES_HAUT,TRES_HAUT,NORMAL,1,moderee,THERM_HOT_INDOOR_MILD_OUTDOOR,Surchauffe interieure par temps exterieur doux,THERM_HOT_INDOOR_MILD_OUTDOOR,Surchauffe interieure par temps exterieur doux,Temperature interieure maximale de 28.5C (salon/salle de vie) alors que T_out=16.4C (temps doux). Accumulation de chaleur liee a la consommation des appareils (60 Wh) sans ventilation naturelle.,[THERM_HOT_INDOOR_MILD_OUTDOOR / MODEREE] Temperature interieure maximale de 28.5C (salon/salle de vie) alors que T_out=16.4C (temps doux). Accumulation de chaleur liee a la consommation des appareils (60 Wh) sans ventilation naturelle.
2016-05-13 09:40:00,mid,98.77,9,matinee (9h-12h),Friday,printemps,0,80.0,30.0,24.79,28.73,27.75,24.0,16.63,43.0,49.6,77.7,3.67,NORMAL,72.5,TRES_HAUT,TRES_HAUT,TRES_HAUT,NORMAL,1,moderee,THERM_HOT_INDOOR_MILD_OUTDOOR,Surchauffe interieure par temps exterieur doux,THERM_HOT_INDOOR_MILD_OUTDOOR,Surchauffe interieure par temps exterieur doux,Temperature interieure maximale de 28.7C (salon/salle de vie) alors que T_out=16.6C (temps doux). Accumulation de chaleur liee a la consommation des appareils (80 Wh) sans ventilation naturelle.,[THERM_HOT_INDOOR_MILD_OUTDOOR / MODEREE] Temperature interieure maximale de 28.7C (salon/salle de vie) alors que T_out=16.6C (temps doux). Accumulation de chaleur liee a la consommation des appareils (80 Wh) sans ventilation naturelle.
2016-05-13 09:50:00,mid,97.35,9,matinee (9h-12h),Friday,printemps,0,80.0,20.0,24.79,28.86,27.6,24.0,16.82,42.8,49.7,76.8,3.83,NORMAL,72.5,TRES_HAUT,TRES_HAUT,TRES_HAUT,NORMAL,1,moderee,THERM_HOT_INDOOR_MILD_OUTDOOR,Surchauffe interieure par temps exterieur doux,THERM_HOT_INDOOR_MILD_OUTDOOR,Surchauffe interieure par temps exterieur doux,Temperature interieure maximale de 28.9C (salon/salle de vie) alors que T_out=16.8C (temps doux). Accumulation de chaleur liee a la consommation des appareils (80 Wh) sans ventilation naturelle.,[THERM_HOT_INDOOR_MILD_OUTDOOR / MODEREE] Temperature interieure maximale de 28.9C (salon/salle de vie) alors que T_out=16.8C (temps doux). Accumulation de chaleur liee a la consommation des appareils (80 Wh) sans ventilation naturelle.
2016-05-13 10:40:00,mid,95.71,10,matinee (9h-12h),Friday,printemps,0,80.0,30.0,24.89,29.26,27.22,24.07,18.2,42.5,49.6,74.7,3.33,NORMAL,71.5,TRES_HAUT,TRES_HAUT,TRES_HAUT,NORMAL,1,moderee,THERM_HOT_INDOOR_MILD_OUTDOOR,Surchauffe interieure par temps exterieur doux,THERM_HOT_INDOOR_MILD_OUTDOOR,Surchauffe interieure par temps exterieur doux,Temperature interieure maximale de 29.3C (salon/salle de vie) alors que T_out=18.2C (temps doux). Accumulation de chaleur liee a la consommation des appareils (80 Wh) sans ventilation naturelle.,[THERM_HOT_INDOOR_MILD_OUTDOOR / MODEREE] Temperature interieure maximale de 29.3C (salon/salle de vie) alors que T_out=18.2C (temps doux). Accumulation de chaleur liee a la consommation des appareils (80 Wh) sans ventilation naturelle.
2016-05-13 11:10:00,mid,97.24,11,matinee (9h-12h),Friday,printemps,0,600.0,20.0,24.89,28.92,27.1,24.0,19.03,42.4,49.3,72.5,3.33,TRES_HAUT,99.3,TRES_HAUT,TRES_HAUT,TRES_HAUT,NORMAL,1,moderee,THERM_HOT_INDOOR_MILD_OUTDOOR,Surchauffe interieure par temps exterieur doux,THERM_HOT_INDOOR_MILD_OUTDOOR,Surchauffe interieure par temps exterieur doux,Temperature interieure maximale de 28.9C (salon/salle de vie) alors que T_out=19.0C (temps doux). Accumulation de chaleur liee a la consommation des appareils (600 Wh) sans ventilation naturelle.,[THERM_HOT_INDOOR_MILD_OUTDOOR / MODEREE] Temperature interieure maximale de 28.9C (salon/salle de vie) alors que T_out=19.0C (temps doux). Accumulation de chaleur liee a la consommation des appareils (600 Wh) sans ventilation naturelle.
2016-05-13 11:20:00,mid,96.32,11,matinee (9h-12h),Friday,printemps,0,560.0,20.0,25.0,28.82,27.11,24.07,19.27,42.9,49.3,71.0,3.67,TRES_HAUT,99.3,TRES_HAUT,TRES_HAUT,TRES_HAUT,NORMAL,1,moderee,THERM_HOT_INDOOR_MILD_OUTDOOR,Surchauffe interieure par temps exterieur doux,THERM_HOT_INDOOR_MILD_OUTDOOR,Surchauffe interieure par temps exterieur doux,Temperature interieure maximale de 28.8C (salon/salle de vie) alors que T_out=19.3C (temps doux). Accumulation de chaleur liee a la consommation des appareils (560 Wh) sans ventilation naturelle.,[THERM_HOT_INDOOR_MILD_OUTDOOR / MODEREE] Temperature interieure maximale de 28.8C (salon/salle de vie) alors que T_out=19.3C (temps doux). Accumulation de chaleur liee a la consommation des appareils (560 Wh) sans ventilation naturelle.
2016-05-13 11:30:00,mid,97.55,11,matinee (9h-12h),Friday,printemps,0,320.0,0.0,25.07,28.76,27.3,24.1,19.5,43.4,49.4,69.5,4.0,TRES_HAUT,94.8,HAUT,TRES_HAUT,TRES_HAUT,NORMAL,3,moderee,ENERGY_PEAK_NO_LIGHT | THERM_HOT_INDOOR_MILD_OUTDOOR | COMBINED_SPRING_LOW_LIGHT,Surconsommation d'appareils sans eclairage | Surchauffe interieure par temps exterieur doux | Contexte printanier — eclairage nul coherent avec luminosite naturelle,ENERGY_PEAK_NO_LIGHT,Surconsommation d'appareils sans eclairage,"Les appareils consomment 320 Wh (tres eleve (top 10%) pour 11h), alors que l'eclairage est quasi nul (0 Wh). Probable usage intensif d'appareils electromenagers (cuisine, buanderie) sans presence dans les pieces de vie.","[ENERGY_PEAK_NO_LIGHT / MODEREE] Les appareils consomment 320 Wh (tres eleve (top 10%) pour 11h), alors que l'eclairage est quasi nul (0 Wh). Probable usage intensif d'appareils electromenagers (cuisine, buanderie) sans presence dans les pieces de vie.
---
[THERM_HOT_INDOOR_MILD_OUTDOOR / MODEREE] Temperature interieure maximale de 28.8C (salon/salle de vie) alors que T_out=19.5C (temps doux). Accumulation de chaleur liee a la consommation des appareils (320 Wh) sans ventilation naturelle.
---
[COMBINED_SPRING_LOW_LIGHT / INFO] T_out=19.5C en printemps a 11h : luminosite naturelle justifie l'absence d'eclairage artificiel (0 Wh). L'anomalie est vraisemblablement liee aux appareils, pas a l'eclairage."
2016-05-13 11:40:00,mid,98.52,11,matinee (9h-12h),Friday,printemps,0,260.0,0.0,25.1,28.7,27.6,24.1,19.73,44.0,49.4,68.0,4.33,TRES_HAUT,91.5,HAUT,TRES_HAUT,TRES_HAUT,NORMAL,3,moderee,ENERGY_PEAK_NO_LIGHT | THERM_HOT_INDOOR_MILD_OUTDOOR | COMBINED_SPRING_LOW_LIGHT,Surconsommation d'appareils sans eclairage | Surchauffe interieure par temps exterieur doux | Contexte printanier — eclairage nul coherent avec luminosite naturelle,ENERGY_PEAK_NO_LIGHT,Surconsommation d'appareils sans eclairage,"Les appareils consomment 260 Wh (tres eleve (top 10%) pour 11h), alors que l'eclairage est quasi nul (0 Wh). Probable usage intensif d'appareils electromenagers (cuisine, buanderie) sans presence dans les pieces de vie.","[ENERGY_PEAK_NO_LIGHT / MODEREE] Les appareils consomment 260 Wh (tres eleve (top 10%) pour 11h), alors que l'eclairage est quasi nul (0 Wh). Probable usage intensif d'appareils electromenagers (cuisine, buanderie) sans presence dans les pieces de vie.
---
[THERM_HOT_INDOOR_MILD_OUTDOOR / MODEREE] Temperature interieure maximale de 28.7C (salon/salle de vie) alors que T_out=19.7C (temps doux). Accumulation de chaleur liee a la consommation des appareils (260 Wh) sans ventilation naturelle.
---
[COMBINED_SPRING_LOW_LIGHT / INFO] T_out=19.7C en printemps a 11h : luminosite naturelle justifie l'absence d'eclairage artificiel (0 Wh). L'anomalie est vraisemblablement liee aux appareils, pas a l'eclairage."
2016-05-13 11:50:00,mid,98.78,11,matinee (9h-12h),Friday,printemps,0,280.0,0.0,25.17,28.57,27.89,24.1,19.97,44.1,49.5,66.5,4.67,TRES_HAUT,92.4,HAUT,TRES_HAUT,TRES_HAUT,NORMAL,3,moderee,ENERGY_PEAK_NO_LIGHT | THERM_HOT_INDOOR_MILD_OUTDOOR | COMBINED_SPRING_LOW_LIGHT,Surconsommation d'appareils sans eclairage | Surchauffe interieure par temps exterieur doux | Contexte printanier — eclairage nul coherent avec luminosite naturelle,ENERGY_PEAK_NO_LIGHT,Surconsommation d'appareils sans eclairage,"Les appareils consomment 280 Wh (tres eleve (top 10%) pour 11h), alors que l'eclairage est quasi nul (0 Wh). Probable usage intensif d'appareils electromenagers (cuisine, buanderie) sans presence dans les pieces de vie.","[ENERGY_PEAK_NO_LIGHT / MODEREE] Les appareils consomment 280 Wh (tres eleve (top 10%) pour 11h), alors que l'eclairage est quasi nul (0 Wh). Probable usage intensif d'appareils electromenagers (cuisine, buanderie) sans presence dans les pieces de vie.
---
[THERM_HOT_INDOOR_MILD_OUTDOOR / MODEREE] Temperature interieure maximale de 28.6C (salon/salle de vie) alors que T_out=20.0C (temps doux). Accumulation de chaleur liee a la consommation des appareils (280 Wh) sans ventilation naturelle.
---
[COMBINED_SPRING_LOW_LIGHT / INFO] T_out=20.0C en printemps a 11h : luminosite naturelle justifie l'absence d'eclairage artificiel (0 Wh). L'anomalie est vraisemblablement liee aux appareils, pas a l'eclairage."
2016-05-13 12:00:00,mid,97.19,12,midi (12h-14h),Friday,printemps,0,260.0,0.0,25.2,28.5,28.11,24.1,20.2,44.4,49.5,65.0,5.0,TRES_HAUT,94.4,HAUT,TRES_HAUT,TRES_HAUT,NORMAL,3,moderee,ENERGY_PEAK_NO_LIGHT | THERM_HOT_INDOOR_MILD_OUTDOOR | COMBINED_SPRING_LOW_LIGHT,Surconsommation d'appareils sans eclairage | Surchauffe interieure par temps exterieur doux | Contexte printanier — eclairage nul coherent avec luminosite naturelle,ENERGY_PEAK_NO_LIGHT,Surconsommation d'appareils sans eclairage,"Les appareils consomment 260 Wh (tres eleve (top 10%) pour 12h), alors que l'eclairage est quasi nul (0 Wh). Probable usage intensif d'appareils electromenagers (cuisine, buanderie) sans presence dans les pieces de vie.","[ENERGY_PEAK_NO_LIGHT / MODEREE] Les appareils consomment 260 Wh (tres eleve (top 10%) pour 12h), alors que l'eclairage est quasi nul (0 Wh). Probable usage intensif d'appareils electromenagers (cuisine, buanderie) sans presence dans les pieces de vie.
---
[THERM_HOT_INDOOR_MILD_OUTDOOR / MODEREE] Temperature interieure maximale de 28.5C (salon/salle de vie) alors que T_out=20.2C (temps doux). Accumulation de chaleur liee a la consommation des appareils (260 Wh) sans ventilation naturelle.
---
[COMBINED_SPRING_LOW_LIGHT / INFO] T_out=20.2C en printemps a 12h : luminosite naturelle justifie l'absence d'eclairage artificiel (0 Wh). L'anomalie est vraisemblablement liee aux appareils, pas a l'eclairage."
2016-05-13 12:10:00,mid,95.61,12,midi (12h-14h),Friday,printemps,0,240.0,0.0,25.26,28.36,28.35,24.1,20.37,44.4,49.6,64.5,4.83,TRES_HAUT,93.5,HAUT,TRES_HAUT,TRES_HAUT,NORMAL,3,moderee,ENERGY_PEAK_NO_LIGHT | THERM_HOT_INDOOR_MILD_OUTDOOR | COMBINED_SPRING_LOW_LIGHT,Surconsommation d'appareils sans eclairage | Surchauffe interieure par temps exterieur doux | Contexte printanier — eclairage nul coherent avec luminosite naturelle,ENERGY_PEAK_NO_LIGHT,Surconsommation d'appareils sans eclairage,"Les appareils consomment 240 Wh (tres eleve (top 10%) pour 12h), alors que l'eclairage est quasi nul (0 Wh). Probable usage intensif d'appareils electromenagers (cuisine, buanderie) sans presence dans les pieces de vie.","[ENERGY_PEAK_NO_LIGHT / MODEREE] Les appareils consomment 240 Wh (tres eleve (top 10%) pour 12h), alors que l'eclairage est quasi nul (0 Wh). Probable usage intensif d'appareils electromenagers (cuisine, buanderie) sans presence dans les pieces de vie.
---
[THERM_HOT_INDOOR_MILD_OUTDOOR / MODEREE] Temperature interieure maximale de 28.4C (salon/salle de vie) alors que T_out=20.4C (temps doux). Accumulation de chaleur liee a la consommation des appareils (240 Wh) sans ventilation naturelle.
---
[COMBINED_SPRING_LOW_LIGHT / INFO] T_out=20.4C en printemps a 12h : luminosite naturelle justifie l'absence d'eclairage artificiel (0 Wh). L'anomalie est vraisemblablement liee aux appareils, pas a l'eclairage."
2016-05-13 12:40:00,mid,96.61,12,midi (12h-14h),Friday,printemps,0,380.0,0.0,25.6,28.13,28.2,24.1,20.87,42.5,49.6,63.0,4.33,TRES_HAUT,97.9,HAUT,TRES_HAUT,TRES_HAUT,NORMAL,3,moderee,ENERGY_PEAK_NO_LIGHT | THERM_HOT_INDOOR_MILD_OUTDOOR | COMBINED_SPRING_LOW_LIGHT,Surconsommation d'appareils sans eclairage | Surchauffe interieure par temps exterieur doux | Contexte printanier — eclairage nul coherent avec luminosite naturelle,ENERGY_PEAK_NO_LIGHT,Surconsommation d'appareils sans eclairage,"Les appareils consomment 380 Wh (extremement eleve (top 5%) pour 12h), alors que l'eclairage est quasi nul (0 Wh). Probable usage intensif d'appareils electromenagers (cuisine, buanderie) sans presence dans les pieces de vie.","[ENERGY_PEAK_NO_LIGHT / MODEREE] Les appareils consomment 380 Wh (extremement eleve (top 5%) pour 12h), alors que l'eclairage est quasi nul (0 Wh). Probable usage intensif d'appareils electromenagers (cuisine, buanderie) sans presence dans les pieces de vie.
---
[THERM_HOT_INDOOR_MILD_OUTDOOR / MODEREE] Temperature interieure maximale de 28.2C (buanderie) alors que T_out=20.9C (temps doux). Accumulation de chaleur liee a la consommation des appareils (380 Wh) sans ventilation naturelle.
---
[COMBINED_SPRING_LOW_LIGHT / INFO] T_out=20.9C en printemps a 12h : luminosite naturelle justifie l'absence d'eclairage artificiel (0 Wh). L'anomalie est vraisemblablement liee aux appareils, pas a l'eclairage."
2016-05-13 12:50:00,mid,98.37,12,midi (12h-14h),Friday,printemps,0,620.0,0.0,25.7,28.1,27.96,24.1,21.03,42.2,49.6,62.5,4.17,TRES_HAUT,99.7,HAUT,TRES_HAUT,TRES_HAUT,NORMAL,3,elevee,ENERGY_PEAK_NO_LIGHT | THERM_HOT_INDOOR_MILD_OUTDOOR | COMBINED_SPRING_LOW_LIGHT,Surconsommation d'appareils sans eclairage | Surchauffe interieure par temps exterieur doux | Contexte printanier — eclairage nul coherent avec luminosite naturelle,ENERGY_PEAK_NO_LIGHT,Surconsommation d'appareils sans eclairage,"Les appareils consomment 620 Wh (extremement eleve (top 5%) pour 12h), alors que l'eclairage est quasi nul (0 Wh). Probable usage intensif d'appareils electromenagers (cuisine, buanderie) sans presence dans les pieces de vie.","[ENERGY_PEAK_NO_LIGHT / ELEVEE] Les appareils consomment 620 Wh (extremement eleve (top 5%) pour 12h), alors que l'eclairage est quasi nul (0 Wh). Probable usage intensif d'appareils electromenagers (cuisine, buanderie) sans presence dans les pieces de vie.
---
[THERM_HOT_INDOOR_MILD_OUTDOOR / MODEREE] Temperature interieure maximale de 28.1C (salon/salle de vie) alors que T_out=21.0C (temps doux). Accumulation de chaleur liee a la consommation des appareils (620 Wh) sans ventilation naturelle.
---
[COMBINED_SPRING_LOW_LIGHT / INFO] T_out=21.0C en printemps a 12h : luminosite naturelle justifie l'absence d'eclairage artificiel (0 Wh). L'anomalie est vraisemblablement liee aux appareils, pas a l'eclairage."
2016-05-13 14:10:00,mid,96.42,14,apres-midi (14h-18h),Friday,printemps,0,170.0,0.0,26.2,27.5,28.12,24.2,21.6,39.9,48.4,54.2,5.17,TRES_HAUT,91.7,HAUT,TRES_HAUT,TRES_HAUT,NORMAL,2,moderee,THERM_HOT_INDOOR_MILD_OUTDOOR | COMBINED_SPRING_LOW_LIGHT,Surchauffe interieure par temps exterieur doux | Contexte printanier — eclairage nul coherent avec luminosite naturelle,THERM_HOT_INDOOR_MILD_OUTDOOR,Surchauffe interieure par temps exterieur doux,Temperature interieure maximale de 28.1C (buanderie) alors que T_out=21.6C (temps doux). Accumulation de chaleur liee a la consommation des appareils (170 Wh) sans ventilation naturelle.,"[THERM_HOT_INDOOR_MILD_OUTDOOR / MODEREE] Temperature interieure maximale de 28.1C (buanderie) alors que T_out=21.6C (temps doux). Accumulation de chaleur liee a la consommation des appareils (170 Wh) sans ventilation naturelle.
---
[COMBINED_SPRING_LOW_LIGHT / INFO] T_out=21.6C en printemps a 14h : luminosite naturelle justifie l'absence d'eclairage artificiel (0 Wh). L'anomalie est vraisemblablement liee aux appareils, pas a l'eclairage."
